fbeta,recall,precision,f1,accuracy,auc,rmse,conf_fact,min_samples_leaf,max_depth,tree_depth,tree_leaves
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.2,19,5,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.2,19,6,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.2,19,7,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.2,19,8,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.2,19,9,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.2,19,10,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.2,19,11,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.2,19,12,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.2,19,13,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.2,19,14,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.2,19,15,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.2,20,5,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.2,20,6,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.2,20,7,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.2,20,8,4,5
